,like,reply,retweet,time,username,clean,prediction
533,0,0,0,2023-07-08 14:27:37,@kharismadilaa,banjarnegara,1
534,0,0,0,2023-07-08 14:27:37,@kharismadilaa,jawa,1
535,0,0,0,2023-07-08 14:27:37,@kharismadilaa,tengah,1
536,0,0,0,2023-07-08 14:27:37,@kharismadilaa,kira,1
537,0,0,0,2023-07-08 14:27:37,@kharismadilaa,kira,1
538,0,0,0,2023-07-08 14:27:37,@kharismadilaa,banyak,1
540,0,0,0,2023-07-08 14:27:37,@kharismadilaa,mau,1
541,0,0,0,2023-07-08 14:27:37,@kharismadilaa,ikut,1
542,0,0,0,2023-07-08 14:27:37,@kharismadilaa,jastip,1
543,0,0,0,2023-07-08 14:27:37,@kharismadilaa,enggak,1
544,0,0,0,2023-07-08 14:27:37,@kharismadilaa,iya,1
545,0,0,0,2023-07-08 14:27:37,@kharismadilaa,terus,1
546,0,0,0,2023-07-08 14:27:37,@kharismadilaa,entar,1
547,0,0,0,2023-07-08 14:27:37,@kharismadilaa,purwokerto,1
548,0,0,0,2023-07-08 14:27:37,@kharismadilaa,purbalingga,1
549,0,0,0,2023-07-08 14:27:37,@kharismadilaa,sama,1
550,0,0,0,2023-07-08 14:27:37,@kharismadilaa,banjarnegara,1
553,0,0,0,2023-07-08 14:27:37,@kharismadilaa,kasih,1
554,0,0,0,2023-07-08 14:27:37,@kharismadilaa,freeongkir,1
555,0,0,0,2023-07-08 14:27:37,@kharismadilaa,jadi,1
556,0,0,0,2023-07-08 14:27:37,@kharismadilaa,bayar,1
557,0,0,0,2023-07-08 14:27:37,@kharismadilaa,fee,1
558,0,0,0,2023-07-08 14:27:37,@kharismadilaa,jastip,1
562,0,0,0,2023-07-08 14:27:37,@kharismadilaa,mau,1
563,0,0,0,2023-07-08 14:27:37,@kharismadilaa,enggak,1
564,0,0,0,2023-07-08 14:27:37,@kharismadilaa,iya,1
565,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,teman,1
568,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,mau,1
569,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,beli,1
570,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,tiket,1
571,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,jakarta,1
572,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,fair,1
573,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,buat,1
574,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,minggu,1
575,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,juli,1
576,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,enggak,1
578,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,salah,1
579,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,pilih,1
580,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,tanggal,1
582,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,lihat,1
583,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,proof,1
584,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,dm,1
587,0,0,0,2023-07-08 14:24:55,@jwkiten,gel,1
588,0,0,0,2023-07-08 14:24:55,@jwkiten,banget,1
589,0,0,0,2023-07-08 14:24:55,@jwkiten,habis,1
590,0,0,0,2023-07-08 14:24:55,@jwkiten,main,1
592,0,0,0,2023-07-08 14:24:55,@jwkiten,prj,1
593,0,0,0,2023-07-08 14:24:38,@hariowcks,untung,1
596,0,0,0,2023-07-08 14:24:38,@hariowcks,sempat,1
597,0,0,0,2023-07-08 14:24:38,@hariowcks,packing,1
598,0,0,0,2023-07-08 14:24:38,@hariowcks,walaupun,1
599,0,0,0,2023-07-08 14:24:38,@hariowcks,sibuk,1
602,0,0,0,2023-07-08 14:24:38,@hariowcks,sekarang,1
603,0,0,0,2023-07-08 14:24:38,@hariowcks,tidur,1
605,0,0,0,2023-07-08 14:24:38,@hariowcks,istirahat,1
606,0,0,0,2023-07-08 14:24:38,@hariowcks,ngomong-ngomong,1
607,0,0,0,2023-07-08 14:24:38,@hariowcks,lucu,1
608,0,0,0,2023-07-08 14:24:38,@hariowcks,banget,1
610,0,0,0,2023-07-08 14:24:38,@hariowcks,klarifikasi,1
611,0,0,0,2023-07-08 14:24:38,@hariowcks,tertawa,1
612,0,0,0,2023-07-08 14:24:38,@hariowcks,awal,1
615,0,0,0,2023-07-08 14:24:38,@hariowcks,prj,1
617,0,0,0,2023-07-08 14:24:38,@hariowcks,kira,1
619,0,0,0,2023-07-08 14:24:38,@hariowcks,menang,1
620,0,0,0,2023-07-08 14:24:38,@hariowcks,sih,1
622,0,0,0,2023-07-08 14:24:38,@hariowcks,pas,1
623,0,0,0,2023-07-08 14:24:38,@hariowcks,lihat,1
625,0,0,0,2023-07-08 14:24:38,@hariowcks,memang,1
626,0,0,0,2023-07-08 14:24:38,@hariowcks,lap,1
627,0,0,0,2023-07-08 14:24:38,@hariowcks,keringat,1
628,0,0,0,2023-07-08 14:24:38,@hariowcks,firasat,1
629,0,0,0,2023-07-08 14:24:38,@hariowcks,ku,1
630,0,0,0,2023-07-08 14:24:38,@hariowcks,sih,1
631,0,0,0,2023-07-08 14:24:38,@hariowcks,kayak,1
632,0,0,0,2023-07-08 14:24:38,@hariowcks,bakal,1
633,0,0,0,2023-07-08 14:24:38,@hariowcks,menang,1
637,0,0,0,2023-07-08 14:24:38,@hariowcks,tour,1
642,0,0,0,2023-07-08 14:23:50,@Fais_KW,waktu,1
643,0,0,0,2023-07-08 14:23:50,@Fais_KW,buat,1
644,0,0,0,2023-07-08 14:23:50,@Fais_KW,tidur,1
646,0,0,0,2023-07-08 14:23:50,@Fais_KW,manfaat,1
648,0,0,0,2023-07-08 14:23:50,@Fais_KW,baik,1
649,0,0,0,2023-07-08 14:23:50,@Fais_KW,selamat,1
650,0,0,0,2023-07-08 14:23:50,@Fais_KW,tidur,1
651,0,0,0,2023-07-08 14:23:50,@Fais_KW,he,1
652,0,0,0,2023-07-08 14:23:50,@Fais_KW,bagaimana,1
653,0,0,0,2023-07-08 14:23:50,@Fais_KW,mau,1
654,0,0,0,2023-07-08 14:23:50,@Fais_KW,datang,1
655,0,0,0,2023-07-08 14:23:50,@Fais_KW,cici,1
657,0,0,0,2023-07-08 14:23:50,@Fais_KW,enggak,1
659,0,0,0,2023-07-08 14:23:50,@Fais_KW,surabaya,1
660,0,0,0,2023-07-08 14:23:50,@Fais_KW,he,1
661,0,0,0,2023-07-08 14:23:50,@Fais_KW,iya,1
662,0,0,0,2023-07-08 14:23:50,@Fais_KW,iya,1
663,0,0,0,2023-07-08 14:23:50,@Fais_KW,percaya,1
664,0,0,0,2023-07-08 14:23:50,@Fais_KW,cici,1
665,0,0,0,2023-07-08 14:23:50,@Fais_KW,waktu,1
666,0,0,0,2023-07-08 14:23:50,@Fais_KW,prj,1
667,0,0,0,2023-07-08 14:23:50,@Fais_KW,malam,1
668,0,0,0,2023-07-08 14:23:50,@Fais_KW,enggak,1
669,0,0,0,2023-07-08 14:23:50,@Fais_KW,menang,1
670,0,0,0,2023-07-08 14:23:50,@Fais_KW,aman,1
672,0,0,0,2023-07-08 14:23:50,@Fais_KW,ci,1
674,0,0,0,2023-07-08 14:23:50,@Fais_KW,penting,1
675,0,0,0,2023-07-08 14:23:50,@Fais_KW,cici,1
676,0,0,0,2023-07-08 14:23:50,@Fais_KW,bahagia,1
678,0,0,0,2023-07-08 14:23:50,@Fais_KW,tenang,1
679,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
680,0,1,0,2023-07-08 14:18:00,@jejugoreng,pengin,1
681,0,1,0,2023-07-08 14:18:00,@jejugoreng,cerita,1
682,0,1,0,2023-07-08 14:18:00,@jejugoreng,deh,1
683,0,1,0,2023-07-08 14:18:00,@jejugoreng,jadi,1
685,0,1,0,2023-07-08 14:18:00,@jejugoreng,kemarin,1
686,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
688,0,1,0,2023-07-08 14:18:00,@jejugoreng,prj,1
689,0,1,0,2023-07-08 14:18:00,@jejugoreng,fm,1
690,0,1,0,2023-07-08 14:18:00,@jejugoreng,mng,1
691,0,1,0,2023-07-08 14:18:00,@jejugoreng,kan,1
692,0,1,0,2023-07-08 14:18:00,@jejugoreng,nah,1
693,0,1,0,2023-07-08 14:18:00,@jejugoreng,pas,1
695,0,1,0,2023-07-08 14:18:00,@jejugoreng,datang,1
697,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
698,0,1,0,2023-07-08 14:18:00,@jejugoreng,kaget,1
699,0,1,0,2023-07-08 14:18:00,@jejugoreng,banget,1
702,0,1,0,2023-07-08 14:18:00,@jejugoreng,cantik,1
704,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
705,0,1,0,2023-07-08 14:18:00,@jejugoreng,menang,1
706,0,1,0,2023-07-08 14:18:00,@jejugoreng,anjir,1
707,0,1,0,2023-07-08 14:18:00,@jejugoreng,habis,1
710,0,1,0,2023-07-08 14:18:00,@jejugoreng,mbak,1
711,0,1,0,2023-07-08 14:18:00,@jejugoreng,depan,1
712,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
713,0,1,0,2023-07-08 14:18:00,@jejugoreng,pakai,1
714,0,1,0,2023-07-08 14:18:00,@jejugoreng,baju,1
715,0,1,0,2023-07-08 14:18:00,@jejugoreng,hitam,1
716,0,1,0,2023-07-08 14:18:00,@jejugoreng,kalau,1
717,0,1,0,2023-07-08 14:18:00,@jejugoreng,enggak,1
718,0,1,0,2023-07-08 14:18:00,@jejugoreng,salah,1
719,0,1,0,2023-07-08 14:18:00,@jejugoreng,terus,1
720,0,1,0,2023-07-08 14:18:00,@jejugoreng,kak,1
721,0,1,0,2023-07-08 14:18:00,@jejugoreng,olivia,1
722,0,1,0,2023-07-08 14:18:00,@jejugoreng,notice,1
723,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
724,0,1,0,2023-07-08 14:18:00,@jejugoreng,aku,1
726,0,1,0,2023-07-08 14:18:00,@jejugoreng,tanya,1
728,0,1,0,2023-07-08 14:18:00,@jejugoreng,terus,1
729,0,1,0,2023-07-08 14:18:00,@jejugoreng,sama,1
730,0,1,0,2023-07-08 14:18:00,@jejugoreng,mbak,1
731,0,1,0,2023-07-08 14:18:00,@jejugoreng,baju,1
732,0,1,0,2023-07-08 14:18:00,@jejugoreng,hitam,1
733,0,1,0,2023-07-08 14:18:00,@jejugoreng,bilang,1
734,0,1,0,2023-07-08 14:18:00,@jejugoreng,menang,1
735,0,1,0,2023-07-08 14:18:00,@jejugoreng,terus,1
736,0,0,0,2023-07-08 14:13:53,@0xs4sa,aku,1
737,0,0,0,2023-07-08 14:13:53,@0xs4sa,tadi,1
738,0,0,0,2023-07-08 14:13:53,@0xs4sa,tidur,1
739,0,0,0,2023-07-08 14:13:53,@0xs4sa,mimpi,1
740,0,0,0,2023-07-08 14:13:53,@0xs4sa,dijejelin,1
741,0,0,0,2023-07-08 14:13:53,@0xs4sa,setan,1
744,0,0,0,2023-07-08 14:13:53,@0xs4sa,prj,1
746,0,0,0,2023-07-08 14:13:53,@0xs4sa,iya,1
747,0,0,0,2023-07-08 14:13:53,@0xs4sa,allah,1
748,0,0,0,2023-07-08 14:13:53,@0xs4sa,iya,1
749,0,0,0,2023-07-08 14:13:53,@0xs4sa,rabbi,1
751,0,1,0,2023-07-08 14:08:10,@byulswork,lah,1
752,0,1,0,2023-07-08 14:08:10,@byulswork,efek,1
753,0,1,0,2023-07-08 14:08:10,@byulswork,event,1
754,0,1,0,2023-07-08 14:08:10,@byulswork,beauty,1
756,0,1,0,2023-07-08 14:08:10,@byulswork,prj,1
757,0,1,0,2023-07-08 14:08:10,@byulswork,sama,1
761,0,1,0,2023-07-08 14:08:10,@byulswork,boros,1
762,0,1,0,2023-07-08 14:08:10,@byulswork,banget,1
763,0,1,0,2023-07-08 14:08:10,@byulswork,cekout,1
764,0,1,0,2023-07-08 14:08:10,@byulswork,mekap,1
765,0,1,0,2023-07-08 14:08:10,@byulswork,terus,1
766,0,1,0,2023-07-08 14:08:10,@byulswork,mana,1
767,0,1,0,2023-07-08 14:08:10,@byulswork,jajan,1
768,0,1,0,2023-07-08 14:08:10,@byulswork,leot,1
769,0,1,0,2023-07-08 14:08:10,@byulswork,terus,1
771,0,0,0,2023-07-08 14:06:02,@putrichuuu,sabtu,1
772,0,0,0,2023-07-08 14:06:02,@putrichuuu,minggu,1
773,0,0,0,2023-07-08 14:06:02,@putrichuuu,kemarin,1
774,0,0,0,2023-07-08 14:06:02,@putrichuuu,main,1
775,0,0,0,2023-07-08 14:06:02,@putrichuuu,senin,1
776,0,0,0,2023-07-08 14:06:02,@putrichuuu,makan,1
777,0,0,0,2023-07-08 14:06:02,@putrichuuu,sushi,1
778,0,0,0,2023-07-08 14:06:02,@putrichuuu,tei,1
780,0,0,0,2023-07-08 14:06:02,@putrichuuu,gi,1
781,0,0,0,2023-07-08 14:06:02,@putrichuuu,selasa,1
782,0,0,0,2023-07-08 14:06:02,@putrichuuu,rumah,1
783,0,0,0,2023-07-08 14:06:02,@putrichuuu,rabu,1
785,0,0,0,2023-07-08 14:06:02,@putrichuuu,prj,1
786,0,0,0,2023-07-08 14:06:02,@putrichuuu,kamis,1
787,0,0,0,2023-07-08 14:06:02,@putrichuuu,rumah,1
788,0,0,0,2023-07-08 14:06:02,@putrichuuu,jum,1
789,0,0,0,2023-07-08 14:06:02,@putrichuuu,at,1
790,0,0,0,2023-07-08 14:06:02,@putrichuuu,badminton,1
791,0,0,0,2023-07-08 14:06:02,@putrichuuu,nongkrong,1
792,0,0,0,2023-07-08 14:06:02,@putrichuuu,sabtu,1
793,0,0,0,2023-07-08 14:06:02,@putrichuuu,sekarang,1
795,0,0,0,2023-07-08 14:06:02,@putrichuuu,bogor,1
796,0,0,0,2023-07-08 14:06:02,@putrichuuu,badan,1
797,0,0,0,2023-07-08 14:06:02,@putrichuuu,sama,1
798,0,0,0,2023-07-08 14:06:02,@putrichuuu,dompet,1
799,0,0,0,2023-07-08 14:06:02,@putrichuuu,aku,1
800,0,0,0,2023-07-08 14:06:02,@putrichuuu,enggak,1
801,0,0,0,2023-07-08 14:06:02,@putrichuuu,karuaann,1
802,0,0,0,2023-07-08 13:54:31,@nothertime_,mau,1
803,0,0,0,2023-07-08 13:54:31,@nothertime_,prj,1
804,0,0,0,2023-07-08 13:54:31,@nothertime_,date,1
805,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,mau,1
806,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,sungkem,1
807,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,sama,1
808,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,setel,1
809,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,lagu,1
810,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,taylor,1
812,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,prj,1
813,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,dekat,1
814,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,tempat,1
815,0,2,0,2023-07-08 13:53:15,@KokuMONTGOMERY,kuliner,1
816,0,0,0,2023-07-08 13:51:29,@renjuneiei,yes,1
818,0,0,0,2023-07-08 13:51:29,@renjuneiei,prj,1
820,0,0,0,2023-07-08 13:50:54,@fzlvve,mau,1
822,0,0,0,2023-07-08 13:50:54,@fzlvve,prj,1
823,0,0,0,2023-07-08 13:46:03,@kompuater,prj,1
825,0,0,0,2023-07-08 13:46:03,@kompuater,ramai,1
826,0,0,0,2023-07-08 13:46:03,@kompuater,enggak,1
827,0,0,0,2023-07-08 13:46:03,@kompuater,sih,1
828,0,1,0,2023-07-08 13:45:12,@sIeepinprinceee,prj,0
829,0,1,0,2023-07-08 13:45:12,@sIeepinprinceee,zeru,0
830,0,1,0,2023-07-08 13:45:12,@sIeepinprinceee,banget,0
831,0,0,0,2023-07-08 13:41:41,@powerenjeremas,siap,0
833,0,0,0,2023-07-08 13:41:41,@powerenjeremas,prj,0
834,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,diajakin,1
836,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,prj,1
838,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,iya,1
839,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,allah,1
841,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,kali,1
842,0,0,0,2023-07-08 13:41:29,@everyone_woohoo,kesana,1
844,0,0,0,2023-07-08 13:37:59,@iyandodolipet,prj,0
845,0,0,0,2023-07-08 13:37:59,@iyandodolipet,yuk,0
846,0,0,0,2023-07-08 13:37:59,@iyandodolipet,tonton,0
847,0,0,0,2023-07-08 13:37:59,@iyandodolipet,konser,0
848,0,4,0,2023-07-08 13:34:32,@inkedscent,aku,0
849,0,4,0,2023-07-08 13:34:32,@inkedscent,hilang,0
851,0,4,0,2023-07-08 13:34:32,@inkedscent,prj,0
852,0,4,0,2023-07-08 13:34:32,@inkedscent,bangsat,0
853,0,0,2,2023-07-08 13:31:00,@elleminerale,open,0
854,0,0,2,2023-07-08 13:31:00,@elleminerale,jastip,0
855,0,0,2,2023-07-08 13:31:00,@elleminerale,prj,0
857,0,0,0,2023-07-08 13:26:27,@myloveforthv,khatam,0
858,0,0,0,2023-07-08 13:26:27,@myloveforthv,aku,0
859,0,0,0,2023-07-08 13:26:27,@myloveforthv,kalo,0
861,0,0,0,2023-07-08 13:26:27,@myloveforthv,prj,0
862,1,1,0,2023-07-08 13:16:32,@yametkudasi69,prj,1
863,1,1,0,2023-07-08 13:16:32,@yametkudasi69,panas,1
864,1,1,0,2023-07-08 13:16:32,@yametkudasi69,banget,1
865,1,1,0,2023-07-08 13:16:32,@yametkudasi69,mana,1
866,1,1,0,2023-07-08 13:16:32,@yametkudasi69,sendiri,1
868,0,0,0,2023-07-08 13:15:38,@peanutbubs,jakarta,1
869,0,0,0,2023-07-08 13:15:38,@peanutbubs,fair,1
870,0,0,0,2023-07-08 13:15:38,@peanutbubs,makan,1
871,0,0,0,2023-07-08 13:15:38,@peanutbubs,nya,1
872,0,0,0,2023-07-08 13:15:38,@peanutbubs,tetap,1
873,0,0,0,2023-07-08 13:15:38,@peanutbubs,shihlin,1
875,0,0,0,2023-07-08 13:15:38,@peanutbubs,bingung,1
876,0,0,0,2023-07-08 13:15:38,@peanutbubs,banget,1
877,0,0,0,2023-07-08 13:15:38,@peanutbubs,segala,1
878,0,0,0,2023-07-08 13:15:38,@peanutbubs,penuh,1
879,0,0,0,2023-07-08 13:11:49,@safeeea_,rekor,1
880,0,0,0,2023-07-08 13:11:49,@safeeea_,banget,1
882,0,0,0,2023-07-08 13:11:49,@safeeea_,aku,1
884,0,0,0,2023-07-08 13:11:49,@safeeea_,prj,1
886,0,0,0,2023-07-08 13:11:49,@safeeea_,kali,1
887,0,1,0,2023-07-08 13:08:15,@SINDOnews,tinggal,0
888,0,1,0,2023-07-08 13:08:15,@SINDOnews,hari,0
889,0,1,0,2023-07-08 13:08:15,@SINDOnews,tuju,0
890,0,1,0,2023-07-08 13:08:15,@SINDOnews,pentupan,0
891,0,1,0,2023-07-08 13:08:15,@SINDOnews,jakarta,0
892,0,1,0,2023-07-08 13:08:15,@SINDOnews,fair,0
893,0,1,0,2023-07-08 13:08:15,@SINDOnews,mayor,0
894,0,1,0,2023-07-08 13:08:15,@SINDOnews,siapa,0
897,0,1,0,2023-07-08 13:08:15,@SINDOnews,jalan,0
898,0,1,0,2023-07-08 13:08:15,@SINDOnews,jalan,0
899,0,1,0,2023-07-08 13:08:15,@SINDOnews,hunting,0
900,0,1,0,2023-07-08 13:08:15,@SINDOnews,diskon,0
901,0,1,0,2023-07-08 13:08:15,@SINDOnews,beli,0
902,0,1,0,2023-07-08 13:08:15,@SINDOnews,chiki,0
903,0,1,0,2023-07-08 13:08:15,@SINDOnews,makan,0
904,0,1,0,2023-07-08 13:08:15,@SINDOnews,kerak,0
905,0,1,0,2023-07-08 13:08:15,@SINDOnews,telor,0
907,0,1,0,2023-07-08 13:08:15,@SINDOnews,tonton,0
908,0,1,0,2023-07-08 13:08:15,@SINDOnews,konser,0
909,0,1,0,2023-07-08 13:08:15,@SINDOnews,malam,0
911,0,1,0,2023-07-08 13:08:15,@SINDOnews,jakarta,0
912,0,1,0,2023-07-08 13:08:15,@SINDOnews,fair,0
913,0,1,0,2023-07-08 13:08:15,@SINDOnews,music,0
914,0,1,0,2023-07-08 13:08:15,@SINDOnews,conceakan,0
916,0,1,0,2023-07-08 13:08:15,@SINDOnews,riah,0
917,0,1,0,2023-07-08 13:08:15,@SINDOnews,tony,0
918,0,1,0,2023-07-08 13:08:15,@SINDOnews,rastafara,0
919,0,1,0,2023-07-08 13:08:15,@SINDOnews,tani,0
920,0,1,0,2023-07-08 13:08:15,@SINDOnews,dhyo,0
921,0,1,0,2023-07-08 13:08:15,@SINDOnews,haw,0
922,0,1,0,2023-07-08 13:08:15,@SINDOnews,foru,0
924,0,1,0,2023-07-08 13:08:15,@SINDOnews,slurr,0
925,0,0,0,2023-07-08 13:02:46,@booblee616,prj,0
926,0,0,0,2023-07-08 13:02:46,@booblee616,ramai,0
928,0,0,0,2023-07-08 13:02:46,@booblee616,kayak,0
930,0,0,0,2023-07-08 13:02:46,@booblee616,lebih,0
931,0,0,0,2023-07-08 13:02:46,@booblee616,ramai,0
932,0,0,0,2023-07-08 13:02:46,@booblee616,entar,0
933,0,0,0,2023-07-08 13:02:46,@booblee616,sore,0
935,1,0,0,2023-07-08 13:01:29,@nigritude_,teman,1
936,1,0,0,2023-07-08 13:01:29,@nigritude_,aku,1
938,1,0,0,2023-07-08 13:01:29,@nigritude_,malas,1
940,1,0,0,2023-07-08 13:01:29,@nigritude_,diajakin,1
941,1,0,0,2023-07-08 13:01:29,@nigritude_,ngebolang,1
942,1,0,0,2023-07-08 13:01:29,@nigritude_,naik,1
943,1,0,0,2023-07-08 13:01:29,@nigritude_,transpoumum,1
944,1,0,0,2023-07-08 13:01:29,@nigritude_,such,1
945,1,0,0,2023-07-08 13:01:29,@nigritude_,as,1
946,1,0,0,2023-07-08 13:01:29,@nigritude_,krl,1
947,1,0,0,2023-07-08 13:01:29,@nigritude_,kadang,1
949,1,0,0,2023-07-08 13:01:29,@nigritude_,pilih,1
950,1,0,0,2023-07-08 13:01:29,@nigritude_,bareng,1
951,1,0,0,2023-07-08 13:01:29,@nigritude_,aku,1
953,1,0,0,2023-07-08 13:01:29,@nigritude_,naik,1
954,1,0,0,2023-07-08 13:01:29,@nigritude_,mobil,1
955,1,0,0,2023-07-08 13:01:29,@nigritude_,saudara,1
956,1,0,0,2023-07-08 13:01:29,@nigritude_,laki,1
957,1,0,0,2023-07-08 13:01:29,@nigritude_,kamu,1
959,1,0,0,2023-07-08 13:01:29,@nigritude_,romantisasi,1
960,1,0,0,2023-07-08 13:01:29,@nigritude_,naik,1
961,1,0,0,2023-07-08 13:01:29,@nigritude_,krl,1
962,1,0,0,2023-07-08 13:01:29,@nigritude_,tj,1
963,1,0,0,2023-07-08 13:01:29,@nigritude_,terus,1
964,1,0,0,2023-07-08 13:01:29,@nigritude_,makan,1
966,1,0,0,2023-07-08 13:01:29,@nigritude_,minimarket,1
968,1,0,0,2023-07-08 13:01:29,@nigritude_,kayak,1
970,1,0,0,2023-07-08 13:01:29,@nigritude_,kira,1
971,1,0,0,2023-07-08 13:01:29,@nigritude_,jp,1
972,1,0,0,2023-07-08 13:01:29,@nigritude_,naik,1
973,1,0,0,2023-07-08 13:01:29,@nigritude_,mobil,1
975,1,0,0,2023-07-08 13:01:29,@nigritude_,jakarta,1
977,1,0,0,2023-07-08 13:01:29,@nigritude_,musim,1
978,1,0,0,2023-07-08 13:01:29,@nigritude_,prj,1
979,1,0,0,2023-07-08 13:01:29,@nigritude_,is,1
980,1,0,0,2023-07-08 13:01:29,@nigritude_,suck,1
981,1,0,0,2023-07-08 13:01:29,@nigritude_,af,1
982,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,kemarin,1
985,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,bukan,1
986,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,buat,1
987,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,ngehibur,1
989,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,enggak,1
990,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,bakal,1
991,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,mau,1
993,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,prj,1
994,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,no,1
995,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,matter,1
996,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,how,1
997,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,much,1
998,0,0,0,2023-07-08 13:01:20,@kyungkkyungg,ask,1
1000,0,0,0,2023-07-08 13:01:17,@seoleluna,prj,1
1001,0,0,0,2023-07-08 13:01:17,@seoleluna,orang,1
1002,0,0,0,2023-07-08 13:01:17,@seoleluna,nenteng,1
1003,0,0,0,2023-07-08 13:01:17,@seoleluna,chiki,1
1004,0,0,0,2023-07-08 13:01:17,@seoleluna,aku,1
1005,0,0,0,2023-07-08 13:01:17,@seoleluna,nenteng,1
1006,0,0,0,2023-07-08 13:01:17,@seoleluna,bakpia,1
1007,0,0,0,2023-07-08 13:01:17,@seoleluna,kaldu,1
1008,0,0,0,2023-07-08 13:01:17,@seoleluna,jamur,1
1009,0,0,0,2023-07-08 13:01:17,@seoleluna,lengkap,1
1010,0,0,0,2023-07-08 13:01:17,@seoleluna,rumah,1
1011,1,2,0,2023-07-08 13:00:29,@agannyi,ayo,0
1014,1,2,0,2023-07-08 13:00:29,@agannyi,jakarta,0
1015,1,2,0,2023-07-08 13:00:29,@agannyi,fair,0
1016,0,0,0,2023-07-08 12:58:26,@cencorangkayang,pengin,1
1018,0,0,0,2023-07-08 12:58:26,@cencorangkayang,prj,1
1019,0,0,0,2023-07-08 12:58:26,@cencorangkayang,wkwk,1
1020,0,1,0,2023-07-08 12:57:20,@najmattoriq,foto,1
1021,0,1,0,2023-07-08 12:57:20,@najmattoriq,prj,1
1022,0,1,0,2023-07-08 12:57:20,@najmattoriq,bagus,1
1023,0,1,0,2023-07-08 12:57:20,@najmattoriq,bagus,1
1024,0,1,0,2023-07-08 12:57:20,@najmattoriq,banget,1
1025,0,1,0,2023-07-08 12:57:20,@najmattoriq,coy,1
1026,0,2,0,2023-07-08 12:55:33,@hyuckplaces,aku,1
1027,0,2,0,2023-07-08 12:55:33,@hyuckplaces,tanya,1
1028,0,2,0,2023-07-08 12:55:33,@hyuckplaces,iya,1
1030,0,2,0,2023-07-08 12:55:33,@hyuckplaces,buat,1
1031,0,2,0,2023-07-08 12:55:33,@hyuckplaces,semua,1
1032,0,2,0,2023-07-08 12:55:33,@hyuckplaces,orang,1
1033,0,2,0,2023-07-08 12:55:33,@hyuckplaces,memang,1
1035,0,2,0,2023-07-08 12:55:33,@hyuckplaces,apa,1
1036,0,2,0,2023-07-08 12:55:33,@hyuckplaces,anjing,1
1038,0,2,0,2023-07-08 12:55:33,@hyuckplaces,prj,1
1039,0,2,0,2023-07-08 12:55:33,@hyuckplaces,stop,1
1040,0,2,0,2023-07-08 12:55:33,@hyuckplaces,banget,1
1041,0,2,0,2023-07-08 12:55:33,@hyuckplaces,buat,1
1042,0,2,0,2023-07-08 12:55:33,@hyuckplaces,semua,1
1043,0,2,0,2023-07-08 12:55:33,@hyuckplaces,jalan,1
1044,0,2,0,2023-07-08 12:55:33,@hyuckplaces,merah,1
